Epoch,Time (seconds),Train Loss (Latency),Train Loss (PDR),Total Train Loss,Val Loss (Latency),Val Loss (PDR),Total Val Loss,Train RMSE (Latency),Train RMSE (PDR),Total Train RMSE,Val RMSE (Latency),Val RMSE (PDR),Total Val RMSE
80,15.60629677772522,0.007597392424941063,3.165392263326794e-05,0.007629101164638996,0.008833247236907482,5.453757694340311e-06,0.00884306151419878,0.23196157813072205,0.6154288053512573,0.08734472602646937,0.21056918799877167,0.0022559545468539,0.09403755374422912
81,15.762559413909912,0.007599960081279278,2.6440549845574424e-05,0.007626430597156286,0.008807331323623657,3.3071830785047496e-06,0.00881512276828289,0.23182733356952667,0.6150736808776855,0.08732943717416417,0.21248917281627655,0.00176099909003824,0.09388888522228225
82,15.619235277175903,0.007612463086843491,2.7284091629553586e-05,0.007639748044312,0.008944917470216751,4.578646894515259e-06,0.008953948505222797,0.23192085325717926,0.6153697967529297,0.08740565224464605,0.21582773327827454,0.0020299102179706097,0.09462530583952053
83,15.364742279052734,0.007563288323581219,2.6922303732135333e-05,0.0075899576768279076,0.008927530609071255,1.3580814993474633e-05,0.008945746347308159,0.23197776079177856,0.6150403618812561,0.0871203631582646,0.21586184203624725,0.003653585910797119,0.09458195571729398
84,15.759218215942383,0.0075376746244728565,3.534985444275662e-05,0.007572622504085302,0.009153739549219608,5.695877916878089e-06,0.009164099581539631,0.2319977730512619,0.6145843267440796,0.08702081649861315,0.2180626541376114,0.0022954093292355537,0.09572930367207123
85,16.23759913444519,0.00756043242290616,2.948138353531249e-05,0.007589834276586771,0.008826380595564842,6.974358257139102e-06,0.008837488479912281,0.23217980563640594,0.615012526512146,0.0871196549384051,0.20867016911506653,0.0025017966981977224,0.09400791711293406
86,15.796746015548706,0.007480992004275322,2.6124045689357445e-05,0.0075066955760121346,0.008826304227113724,1.1681170690280851e-05,0.008842293173074722,0.23213456571102142,0.615075945854187,0.08664118868074315,0.21245858073234558,0.0033750946167856455,0.09403346836671889
87,15.332325220108032,0.007437609136104584,2.65990001935279e-05,0.007464301306754351,0.008748412132263184,5.1484662435541395e-06,0.00875795166939497,0.23208416998386383,0.6147096753120422,0.08639618803369944,0.20629219710826874,0.0022192015312612057,0.09358392847810446
88,15.372833967208862,0.007450582459568977,4.930218346999027e-05,0.007499480154365301,0.008783211931586266,1.0368728908360936e-05,0.008797978982329369,0.2319892793893814,0.6150321364402771,0.08659953899626315,0.2122754603624344,0.0030532139353454113,0.09379754251753811
89,15.62830376625061,0.007448472082614899,2.5503319193376228e-05,0.007473754696547985,0.008991440758109093,3.388104460100294e-06,0.00899945292621851,0.2324802130460739,0.6149773001670837,0.08645088025317027,0.21687786281108856,0.001696573686785996,0.09486544642923739
90,15.26388955116272,0.007420072332024574,2.5535118766129017e-05,0.007445781026035547,0.008860708214342594,1.2118029189878143e-05,0.008877243846654892,0.2324119359254837,0.6151753067970276,0.08628893918710293,0.21169692277908325,0.003442873479798436,0.09421912675595594
91,15.474262714385986,0.007379276677966118,2.787301673379261e-05,0.007407366298139095,0.008965320885181427,7.007041403994663e-06,0.008977044373750687,0.23228320479393005,0.6156394481658936,0.08606605775878837,0.2152193784713745,0.0025290020275861025,0.09474726578509106
92,15.35128116607666,0.0073736063204705715,2.715797927521635e-05,0.0074004908092319965,0.008803039789199829,5.465892172651365e-06,0.008813029155135155,0.23243963718414307,0.6145092844963074,0.08602610539383959,0.21297968924045563,0.00223001791164279,0.09387773514063467
93,15.954148530960083,0.00737018371000886,2.6791318305185996e-05,0.007396657485514879,0.008801809512078762,1.070114376489073e-05,0.00881692674010992,0.23209893703460693,0.6149761080741882,0.08600382250525193,0.21308377385139465,0.0031866375356912613,0.09389849168176197
94,16.24314570426941,0.007327541243284941,2.6118505047634244e-05,0.007353773806244135,0.008764936588704586,7.479398391296854e-06,0.008776634931564331,0.23241683840751648,0.6150920987129211,0.08575414745797509,0.20460714399814606,0.0025894856080412865,0.09368369618863429
95,16.10334348678589,0.00732616800814867,2.5963807274820283e-05,0.007352117449045181,0.008794763125479221,1.0950370779028162e-05,0.00881023146212101,0.23227950930595398,0.6151045560836792,0.08574448932173531,0.21529051661491394,0.0032575444784015417,0.09386283323084281
96,15.976460695266724,0.007291565183550119,2.7619775210041553e-05,0.007319164462387562,0.0087213683873415,4.610026007867418e-05,0.008771886117756367,0.23223765194416046,0.6150626540184021,0.0855521154758172,0.2096191644668579,0.006720757111907005,0.09365834782738999
97,16.24909996986389,0.0072825392708182335,2.4928454877226613e-05,0.007307388354092836,0.009001093916594982,9.901282282953616e-06,0.009015759453177452,0.2325693815946579,0.6148120760917664,0.0854832635905581,0.21535061299800873,0.0030788385774940252,0.09495135308765985
98,16.392093658447266,0.007295180112123489,2.8358219424262643e-05,0.007323255762457848,0.008815759792923927,2.6096930014318787e-05,0.008845973759889603,0.23231279850006104,0.6147734522819519,0.0855760232919119,0.21040292084217072,0.005085429176688194,0.09405303695197514
99,16.026573419570923,0.007266999687999487,2.5442164769629017e-05,0.007292426656931639,0.009256510064005852,2.4489339921274222e-05,0.009285669773817062,0.2325545698404312,0.6150991916656494,0.08539570631437882,0.2162635326385498,0.004615921527147293,0.09636218020477257
100,16.295100927352905,0.007260135840624571,2.549511191318743e-05,0.007285778876394033,0.008911384269595146,4.926202564092819e-06,0.008920414373278618,0.2325870543718338,0.6150620579719543,0.08535677405100332,0.20632870495319366,0.0021675496827811003,0.0944479453099887
